Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1686582900000,1736.100000,1736.110000,1730.120000,1731.850000,5328.365300,1686583799999,9228974.678238,5264,2941.417000,5094137.302106,0
1686583800000,1731.860000,1734.990000,1731.320000,1734.770000,3010.752700,1686584699999,5218565.127401,5204,1411.219900,2445799.119853,0
1686584700000,1734.770000,1735.870000,1731.410000,1731.870000,2381.957100,1686585599999,4128621.691476,4786,995.800100,1726355.413590,0
1686585600000,1731.860000,1735.000000,1726.700000,1734.020000,6196.166100,1686586499999,10725443.633261,7304,3216.019800,5566123.600142,0
1686586500000,1734.030000,1738.120000,1733.150000,1737.540000,2946.773000,1686587399999,5114152.760366,4313,1509.979500,2620263.779931,0
1686587400000,1737.540000,1739.350000,1735.500000,1738.510000,3169.716400,1686588299999,5506282.884510,4879,1045.649100,1816743.324762,0
1686588300000,1738.520000,1739.110000,1735.540000,1736.130000,2525.814400,1686589199999,4387591.395805,3376,1156.555600,2008989.561482,0
1686589200000,1736.130000,1736.140000,1734.000000,1734.660000,2645.770100,1686590099999,4590595.846402,3785,1132.016800,1964106.094046,0
1686590100000,1734.670000,1734.670000,1720.000000,1728.150000,10686.956600,1686590999999,18455861.259741,10925,4822.586400,8327063.592966,0
1686591000000,1728.150000,1741.310000,1726.210000,1739.260000,7470.322200,1686591899999,12940756.351658,8518,4224.604800,7318530.523094,0
1686591900000,1739.270000,1747.160000,1731.430000,1736.370000,11482.064600,1686592799999,19981966.303606,12949,5819.763300,10125050.000256,0
1686592800000,1736.370000,1737.040000,1732.660000,1733.370000,2378.213600,1686593699999,4124524.983581,4910,1230.728900,2134211.253522,0
1686593700000,1733.370000,1736.100000,1730.420000,1734.120000,3877.487200,1686594599999,6722847.953364,4966,1988.873500,3448830.771721,0
1686594600000,1734.110000,1737.980000,1733.350000,1734.840000,1749.949100,1686595499999,3036885.625811,3533,989.389100,1716957.729778,0
1686595500000,1734.840000,1738.260000,1734.840000,1736.890000,1289.001700,1686596399999,2238758.826890,2944,607.120500,1054391.325183,0
1686596400000,1736.890000,1737.160000,1732.180000,1732.700000,1712.186200,1686597299999,2970006.171555,3386,1023.050400,1774427.467662,0
1686597300000,1732.710000,1733.560000,1728.300000,1729.900000,2403.727700,1686598199999,4160356.959432,4666,1546.312600,2676230.461672,0
1686598200000,1729.900000,1730.610000,1727.660000,1729.850000,3104.155000,1686599099999,5368321.406851,4164,2092.480500,3618513.692686,0
1686599100000,1729.850000,1734.960000,1729.840000,1733.140000,1763.800300,1686599999999,3057324.166199,3165,824.272500,1428590.513137,0
1686600000000,1733.150000,1735.380000,1730.220000,1733.550000,3318.450100,1686600899999,5748402.534639,5245,1746.166500,3024150.921929,0
1686600900000,1733.550000,1737.620000,1733.540000,1737.610000,1607.374300,1686601799999,2789549.160156,3803,948.741500,1646391.982533,0
1686601800000,1737.620000,1738.870000,1735.920000,1736.780000,1129.874800,1686602699999,1962416.998839,3209,542.207600,941690.415867,0
1686602700000,1736.770000,1739.350000,1735.820000,1739.080000,1246.992600,1686603599999,2166354.846449,3339,733.095800,1273581.579582,0
1686603600000,1739.080000,1742.180000,1738.180000,1740.610000,2445.714500,1686604499999,4256584.582700,4036,1212.304500,2109710.905941,0
1686604500000,1740.610000,1741.380000,1738.080000,1738.380000,1288.961500,1686605399999,2242547.220077,2643,661.562300,1150913.552641,0
1686605400000,1738.390000,1740.530000,1738.060000,1740.220000,1483.233500,1686606299999,2579751.003409,2838,722.867800,1257329.884974,0
1686606300000,1740.230000,1744.220000,1740.220000,1743.390000,1692.484700,1686607199999,2949692.744203,3628,851.660200,1484174.884530,0
1686607200000,1743.380000,1746.460000,1743.290000,1744.270000,2752.529700,1686608099999,4802938.911409,4917,1537.598700,2682847.754062,0
1686608100000,1744.270000,1745.200000,1740.860000,1741.610000,1500.484700,1686608999999,2615166.042831,3119,821.442700,1431371.355651,0
1686609000000,1741.620000,1743.430000,1740.700000,1741.610000,1412.953400,1686609899999,2461316.459563,2571,495.381400,862922.466954,0
1686609900000,1741.600000,1743.900000,1741.600000,1743.000000,825.313800,1686610799999,1438445.475515,2304,414.516800,722413.402777,0
1686610800000,1743.010000,1743.780000,1740.840000,1741.920000,714.165600,1686611699999,1244546.132394,2163,340.953500,594126.491588,0
1686611700000,1741.920000,1744.210000,1741.150000,1743.090000,1020.725900,1686612599999,1779038.223017,2527,521.618000,909097.091826,0
1686612600000,1743.090000,1744.350000,1741.070000,1741.350000,794.398200,1686613499999,1384615.857138,2383,382.880900,667311.853655,0
1686613500000,1741.360000,1742.880000,1740.520000,1742.570000,1291.823300,1686614399999,2249746.159951,2793,770.602600,1341927.286172,0
1686441600000,1751.520000,1752.000000,1747.700000,1749.310000,3446.489900,1686442499999,6032206.027418,4745,1390.829600,2434056.903714,0
1686442500000,1749.320000,1752.240000,1747.650000,1751.890000,1575.674700,1686443399999,2757541.203855,3753,767.280400,1342819.493276,0
1686443400000,1751.880000,1752.350000,1745.000000,1745.550000,2745.618600,1686444299999,4799555.739601,4791,1048.708000,1833336.498554,0
1686444300000,1745.540000,1748.000000,1745.390000,1745.720000,1146.333200,1686445199999,2002598.978106,3013,566.678400,989956.551248,0
1686445200000,1745.720000,1747.140000,1743.640000,1746.760000,1432.385300,1686446099999,2500686.769062,3061,657.779300,1148279.603373,0
1686446100000,1746.750000,1747.510000,1744.110000,1745.790000,1614.161600,1686446999999,2818021.439816,3163,576.761400,1006819.254622,0
1686447000000,1745.780000,1751.980000,1745.780000,1749.020000,2747.685600,1686447899999,4806831.069465,3982,1814.445300,3173904.939476,0
1686447900000,1749.020000,1751.340000,1747.500000,1749.490000,1487.514900,1686448799999,2602279.951484,3086,676.064700,1182669.700163,0
1686448800000,1749.490000,1750.150000,1745.000000,1747.040000,3780.803800,1686449699999,6607315.245409,3399,748.541800,1307956.900395,0
1686449700000,1747.040000,1747.510000,1745.620000,1747.250000,1010.527700,1686450599999,1765133.744784,2532,523.351200,914179.998817,0
1686450600000,1747.250000,1749.350000,1747.240000,1749.340000,989.314700,1686451499999,1729388.430322,2441,636.505900,1112636.305175,0
1686451500000,1749.350000,1750.000000,1746.930000,1749.560000,1661.233300,1686452399999,2905306.224459,2923,586.148300,1024957.553729,0
1686452400000,1749.550000,1750.170000,1747.740000,1748.120000,1210.664500,1686453299999,2117603.047877,2303,574.579300,1005095.406374,0
1686453300000,1748.130000,1750.180000,1748.120000,1749.980000,1177.072400,1686454199999,2059316.268940,2207,736.331700,1288170.025344,0
1686454200000,1749.990000,1752.460000,1749.090000,1750.240000,2141.435000,1686455099999,3749456.204250,3133,1151.679200,2016519.495986,0
1686455100000,1750.250000,1751.710000,1749.040000,1751.550000,2830.145300,1686455999999,4954192.779952,3115,1384.641300,2423907.008606,0
1686456000000,1751.550000,1752.090000,1749.220000,1749.970000,1175.418600,1686456899999,2057543.110667,2673,390.649600,683717.916437,0
1686456900000,1749.960000,1750.520000,1743.880000,1745.830000,2665.974300,1686457799999,4656868.978043,4512,1184.534100,2068858.520677,0
1686457800000,1745.830000,1749.650000,1745.330000,1749.650000,1956.495100,1686458699999,3418002.135835,3719,868.243600,1516807.012612,0
1686458700000,1749.640000,1757.190000,1749.630000,1754.010000,2804.925300,1686459599999,4919370.033804,5509,1476.700000,2589584.216940,0
1686459600000,1754.010000,1757.000000,1754.000000,1756.940000,1853.081100,1686460499999,3253495.440688,3121,1200.779900,2107957.447166,0
1686460500000,1756.940000,1756.980000,1755.190000,1755.360000,1317.503700,1686461399999,2313778.461433,3089,593.662800,1042539.300817,0
1686461400000,1755.360000,1759.760000,1753.500000,1755.660000,2135.661300,1686462299999,3750612.661002,3957,1337.155300,2348502.890261,0
1686462300000,1755.650000,1758.160000,1754.370000,1756.660000,1160.303000,1686463199999,2037376.428210,2938,694.402600,1219281.088613,0
1686463200000,1756.650000,1758.800000,1756.030000,1758.000000,1734.064600,1686464099999,3048150.434473,3906,1178.431800,2071378.448813,0
1686464100000,1758.010000,1759.430000,1757.060000,1758.200000,1430.941900,1686464999999,2516196.096288,4668,810.121000,1424595.488730,0
1686465000000,1758.190000,1758.420000,1756.000000,1756.760000,1358.863600,1686465899999,2387352.437501,4762,656.407100,1153279.315636,0
1686465900000,1756.750000,1757.290000,1756.500000,1756.530000,1039.087800,1686466799999,1825564.870802,3913,649.782900,1141597.107469,0
1686466800000,1756.530000,1756.720000,1755.270000,1755.410000,1270.533700,1686467699999,2230974.067864,3905,666.007000,1169442.513220,0
1686467700000,1755.410000,1755.920000,1754.830000,1755.350000,1485.567400,1686468599999,2607532.044294,3933,796.412100,1397858.629917,0
1686468600000,1755.350000,1756.270000,1753.620000,1753.810000,2129.738500,1686469499999,3736367.688417,4213,1396.206600,2449420.567292,0
1686469500000,1753.810000,1754.100000,1752.800000,1752.920000,623.676400,1686470399999,1093648.616019,3712,284.823300,499478.895720,0
1686470400000,1752.920000,1754.470000,1751.940000,1753.950000,1255.815700,1686471299999,2201328.162163,3116,762.275900,1336234.866279,0
1686471300000,1753.940000,1755.540000,1752.120000,1752.120000,1158.480300,1686472199999,2032208.759681,3033,301.135700,528300.945234,0
1686472200000,1752.130000,1752.130000,1748.330000,1749.530000,2100.736500,1686473099999,3677159.215207,5034,705.690200,1235129.608839,0
1686473100000,1749.520000,1750.000000,1747.360000,1748.900000,3440.162800,1686473999999,6015871.522524,5932,1030.138100,1801385.283485,0
1686474000000,1748.900000,1748.910000,1747.110000,1747.780000,2228.868900,1686474899999,3896293.218549,6277,619.212500,1082471.061043,0
1686474900000,1747.780000,1750.720000,1747.720000,1750.060000,1211.054700,1686475799999,2117827.050208,5695,567.547300,992568.557821,0
1686475800000,1750.070000,1750.470000,1749.070000,1749.150000,1099.667700,1686476699999,1923904.952085,3332,432.926000,757417.818803,0
1686476700000,1749.150000,1749.160000,1745.150000,1745.680000,2180.496000,1686477599999,3808333.714218,4131,715.526700,1249570.153872,0
1686477600000,1745.680000,1746.780000,1745.170000,1746.780000,1052.662700,1686478499999,1838084.790690,2737,561.572900,980534.710166,0
1686478500000,1746.780000,1748.440000,1746.740000,1748.070000,968.509800,1686479399999,1692433.980906,2606,339.911700,593917.566308,0
1686479400000,1748.070000,1751.660000,1747.450000,1751.660000,1492.501100,1686480299999,2611219.497068,3691,710.402100,1242957.907752,0
1686480300000,1751.650000,1754.630000,1751.210000,1751.210000,2454.636200,1686481199999,4301311.041255,4847,1180.539200,2068805.581057,0
1686481200000,1751.220000,1751.990000,1750.180000,1750.810000,1553.854000,1686482099999,2720461.805254,3304,907.029000,1588031.163820,0
1686482100000,1750.810000,1753.830000,1750.110000,1753.120000,1088.214800,1686482999999,1906975.838604,3155,441.829100,774247.312908,0
1686483000000,1753.120000,1754.990000,1752.970000,1753.990000,1045.238500,1686483899999,1833062.840845,2970,588.554600,1032092.286281,0
1686483900000,1753.990000,1754.500000,1751.990000,1752.130000,771.958200,1686484799999,1353564.731052,2761,262.574100,460436.372197,0
1686484800000,1752.140000,1752.390000,1750.610000,1750.650000,980.141400,1686485699999,1716752.889947,2846,429.013400,751463.376577,0
1686485700000,1750.660000,1750.900000,1749.690000,1750.190000,1608.198100,1686486599999,2814888.178341,3131,866.671900,1516956.702268,0
1686486600000,1750.200000,1750.200000,1747.620000,1748.660000,2072.619900,1686487499999,3624062.253034,3724,819.348400,1432645.371447,0
1686487500000,1748.670000,1748.680000,1746.530000,1746.650000,1239.568200,1686488399999,2166370.383740,3023,350.895100,613284.552463,0
1686488400000,1746.640000,1748.120000,1746.250000,1747.890000,1254.733500,1686489299999,2192500.278044,3022,720.871900,1259611.862876,0
1686489300000,1747.880000,1749.490000,1745.320000,1747.040000,1665.287700,1686490199999,2909801.678029,3799,696.227700,1216515.626653,0
1686490200000,1747.040000,1748.720000,1746.650000,1747.350000,1717.603200,1686491099999,3001274.746517,3884,689.780800,1205203.202638,0
1686491100000,1747.350000,1747.350000,1738.720000,1741.240000,6771.550100,1686491999999,11800608.219760,9002,3265.244300,5689117.512001,0
1686492000000,1741.230000,1744.060000,1740.440000,1743.630000,2290.161400,1686492899999,3991828.996233,3479,1214.409600,2116649.081024,0
1686492900000,1743.620000,1750.540000,1743.000000,1743.850000,4232.102200,1686493799999,7392161.283019,5296,1888.147500,3297364.001153,0
1686493800000,1743.860000,1744.560000,1742.000000,1742.790000,1362.923500,1686494699999,2375561.588177,2982,581.637100,1013708.255329,0
1686494700000,1742.800000,1745.330000,1741.660000,1743.540000,1434.911400,1686495599999,2501534.049889,2837,786.642100,1371447.583952,0
1686495600000,1743.540000,1746.310000,1743.250000,1745.540000,1549.024400,1686496499999,2702795.960928,2867,969.775700,1691952.493710,0
1686496500000,1745.540000,1745.920000,1743.320000,1745.110000,979.885100,1686497399999,1709673.980928,2621,461.706500,805477.994879,0
1686497400000,1745.100000,1745.110000,1742.020000,1742.180000,1844.828300,1686498299999,3215732.334285,3661,694.335300,1210352.231588,0
1686498300000,1742.180000,1744.160000,1740.350000,1740.800000,2871.490300,1686499199999,5001569.684183,4221,943.438700,1643228.210804,0
1686499200000,1740.800000,1744.600000,1739.760000,1743.430000,2468.320500,1686500099999,4300978.815978,4459,1112.244000,1938360.786548,0
1686500100000,1743.440000,1755.150000,1743.430000,1748.000000,6559.808100,1686500999999,11473660.942298,7509,3858.143100,6746582.187217,0
1686501000000,1747.990000,1757.000000,1747.460000,1755.880000,4668.527000,1686501899999,8180951.260006,5589,2515.222300,4406381.535860,0
1686501900000,1755.880000,1756.810000,1751.050000,1752.190000,3553.088000,1686502799999,6230183.223625,4078,1451.274700,2544650.994810,0
1686502800000,1752.180000,1758.810000,1751.810000,1754.730000,3630.397300,1686503699999,6373906.667270,4816,1688.956800,2965206.563259,0
1686503700000,1754.730000,1756.790000,1751.570000,1756.630000,2662.285900,1686504599999,4668779.977573,3778,1354.690600,2375524.560380,0
1686504600000,1756.620000,1765.000000,1755.000000,1755.920000,6427.827700,1686505499999,11308223.883642,7747,2922.380700,5141874.829587,0
1686505500000,1755.920000,1756.980000,1752.550000,1756.070000,1711.547600,1686506399999,3003318.124236,3137,741.712400,1301386.659950,0
1686506400000,1756.080000,1761.870000,1754.500000,1759.120000,2682.475500,1686507299999,4718538.948146,3922,1137.410500,2000227.948731,0
1686507300000,1759.110000,1761.680000,1756.150000,1756.550000,1773.309300,1686508199999,3118053.825172,3318,876.317700,1540684.085286,0
1686508200000,1756.560000,1760.570000,1756.400000,1757.290000,1806.006200,1686509099999,3175477.879614,2910,907.080400,1594702.509015,0
1686509100000,1757.290000,1760.000000,1755.890000,1757.140000,1071.894000,1686509999999,1883989.100889,2430,619.698200,1089059.808382,0
1686510000000,1757.140000,1759.100000,1755.290000,1759.090000,1185.059900,1686510899999,2082057.342097,2222,517.716300,909522.565921,0
1686510900000,1759.100000,1768.260000,1758.820000,1764.070000,5963.571600,1686511799999,10521980.554740,6615,2569.893500,4534275.937631,0
1686511800000,1764.080000,1766.410000,1762.350000,1765.670000,2280.007600,1686512699999,4022575.924688,3948,1172.872600,2069035.547189,0
1686512700000,1765.680000,1765.970000,1762.260000,1762.270000,1262.525100,1686513599999,2226692.925129,3166,569.283400,1004040.143898,0
1686513600000,1762.270000,1778.250000,1762.270000,1771.910000,10779.943400,1686514499999,19100889.290609,11551,5298.373100,9386004.417802,0
1686514500000,1771.900000,1773.000000,1766.400000,1767.080000,3575.589800,1686515399999,6324331.593750,5400,1581.323000,2796709.967800,0
1686515400000,1767.090000,1770.290000,1765.130000,1769.730000,1514.147900,1686516299999,2675716.799859,3677,864.988600,1528581.595210,0
1686516300000,1769.740000,1770.540000,1767.970000,1769.850000,1084.282000,1686517199999,1918467.941377,3067,555.892800,983498.328280,0
1686517200000,1769.850000,1771.000000,1767.760000,1767.850000,1309.120000,1686518099999,2316185.212164,2425,356.730700,631175.315823,0
1686518100000,1767.860000,1770.630000,1766.690000,1767.170000,1914.479300,1686518999999,3387509.711550,3286,1071.439000,1895757.290070,0
1686519000000,1767.170000,1767.980000,1761.980000,1764.190000,2125.508800,1686519899999,3751056.364409,4210,899.772300,1587742.450192,0
1686519900000,1764.190000,1765.170000,1763.490000,1763.590000,913.554300,1686520799999,1611726.046203,2776,246.817700,435493.319814,0
1686520800000,1763.580000,1764.430000,1761.810000,1761.820000,3448.283200,1686521699999,6077392.190782,3266,2169.166800,3822535.273277,0
1686521700000,1761.830000,1762.240000,1758.000000,1759.600000,2050.408300,1686522599999,3609021.740059,3504,1048.814900,1846010.647270,0
1686522600000,1759.600000,1759.970000,1741.640000,1743.340000,9723.606100,1686523499999,17009666.145722,10689,4686.628900,8197779.621285,0
1686523500000,1743.340000,1755.070000,1742.170000,1753.860000,6043.011400,1686524399999,10572251.946919,6121,3356.339100,5871487.080074,0
1686524400000,1753.870000,1755.750000,1751.410000,1754.760000,2333.961000,1686525299999,4093022.302204,3400,1356.689300,2379114.270456,0
1686525300000,1754.760000,1755.890000,1747.870000,1749.030000,2327.558900,1686526199999,4078358.501039,3432,1264.709700,2215945.847943,0
1686526200000,1749.030000,1751.360000,1746.760000,1750.120000,3080.761100,1686527099999,5391063.824678,3062,1346.780200,2356300.434146,0
1686527100000,1750.130000,1753.530000,1750.120000,1752.760000,1908.593200,1686527999999,3343092.688308,2218,1321.084000,2313894.515950,0
1686355200000,1840.370000,1840.450000,1839.070000,1839.220000,1121.022300,1686356099999,2062194.099373,3537,421.928100,776154.718087,0
1686356100000,1839.220000,1840.210000,1836.960000,1837.630000,2022.057900,1686356999999,3718031.066780,4643,738.427700,1357715.585467,0
1686357000000,1837.620000,1840.000000,1837.260000,1839.990000,1041.072200,1686357899999,1913970.101080,4100,505.935400,930218.840342,0
1686357900000,1840.000000,1840.430000,1836.300000,1837.290000,1791.544400,1686358799999,3292571.885548,4922,389.667200,716052.223367,0
1686358800000,1837.280000,1844.990000,1833.500000,1843.480000,4464.517500,1686359699999,8214712.390656,7145,1920.685200,3534973.720639,0
1686359700000,1843.490000,1843.630000,1839.620000,1842.000000,1305.582800,1686360599999,2403740.195739,2949,479.845800,883422.767867,0
1686360600000,1841.990000,1843.440000,1838.340000,1839.000000,2144.526500,1686361499999,3947685.214402,3647,400.443900,737068.941474,0
1686361500000,1838.990000,1840.400000,1828.330000,1835.700000,6938.938800,1686362399999,12733802.697924,10566,3279.833700,6019214.811921,0
1686362400000,1835.710000,1838.670000,1834.810000,1838.670000,1374.307100,1686363299999,2523622.082530,3659,537.592600,987118.597212,0
1686363300000,1838.660000,1839.270000,1836.600000,1838.910000,1033.742200,1686364199999,1900001.483304,2772,458.292200,842333.983475,0
1686364200000,1838.900000,1838.910000,1825.480000,1830.840000,5965.900500,1686365099999,10926063.113955,8741,2670.059300,4889870.628822,0
1686365100000,1830.840000,1832.890000,1826.760000,1829.500000,7485.257800,1686365999999,13699414.005351,8151,3763.236300,6888726.231305,0
1686366000000,1829.500000,1831.330000,1829.080000,1829.430000,3651.011700,1686366899999,6681813.267694,4501,1894.235200,3466195.479985,0
1686366900000,1829.430000,1831.280000,1827.500000,1827.720000,2292.824400,1686367799999,4193609.733686,4273,686.255300,1255343.102171,0
1686367800000,1827.720000,1829.930000,1822.130000,1829.080000,6001.495500,1686368699999,10956798.196591,8425,3317.220300,6055213.255870,0
1686368700000,1829.080000,1830.130000,1826.100000,1827.170000,2006.428500,1686369599999,3667657.935489,3950,644.115300,1177561.992330,0
1686369600000,1827.170000,1829.840000,1825.290000,1828.660000,3104.638400,1686370499999,5673293.937554,5307,1025.071900,1873416.700916,0
1686370500000,1828.660000,1828.670000,1787.340000,1795.000000,45749.677200,1686371399999,82674845.452069,51834,20330.327100,36739692.629073,0
1686371400000,1794.990000,1797.720000,1781.320000,1789.060000,21866.368400,1686372299999,39168197.269633,33420,10057.595800,18014279.384397,0
1686372300000,1789.070000,1795.950000,1786.250000,1788.200000,14869.941900,1686373199999,26622489.803848,19542,5266.412800,9431012.916857,0
1686373200000,1788.190000,1790.730000,1772.530000,1778.080000,23489.622200,1686374099999,41846835.428454,30519,10565.266900,18822920.377719,0
1686374100000,1778.080000,1781.120000,1760.460000,1775.340000,21115.360300,1686374999999,37432749.253577,27072,9453.924200,16762960.606523,0
1686375000000,1775.350000,1775.350000,1768.240000,1771.710000,11416.984500,1686375899999,20228228.674595,14528,4064.688800,7201336.887829,0
1686375900000,1771.720000,1771.720000,1744.440000,1751.190000,36690.332300,1686376799999,64363380.037422,36650,14603.158700,25614300.778199,0
1686376800000,1751.190000,1759.450000,1749.060000,1754.490000,15439.661200,1686377699999,27084521.327998,16945,5837.377700,10241460.770840,0
1686377700000,1754.490000,1760.990000,1753.900000,1757.100000,7157.862200,1686378599999,12577854.932604,12239,3037.299400,5337390.818786,0
1686378600000,1757.100000,1757.100000,1746.460000,1750.270000,17887.648100,1686379499999,31329203.938618,17134,6668.437800,11681822.354286,0
1686379500000,1750.270000,1750.270000,1734.680000,1744.110000,24243.215700,1686380399999,42267236.598790,23766,10412.113300,18150663.778486,0
1686380400000,1744.120000,1745.290000,1724.430000,1737.750000,35716.125800,1686381299999,62004999.060874,31332,18524.883800,32150844.602391,0
1686381300000,1737.740000,1744.830000,1732.650000,1744.280000,10947.266200,1686382199999,19037177.938820,14737,6208.829000,10796236.696567,0
1686382200000,1744.290000,1744.850000,1739.210000,1739.590000,9793.098800,1686383099999,17055907.131654,12789,4045.861100,7046598.326443,0
1686383100000,1739.590000,1739.980000,1731.490000,1731.780000,10744.164300,1686383999999,18641153.634400,13620,4429.603900,7684998.124595,0
1686384000000,1731.790000,1731.790000,1715.030000,1729.380000,27068.111400,1686384899999,46664002.682213,26474,13006.348600,22426997.614776,0
1686384900000,1729.380000,1736.970000,1728.500000,1736.500000,8412.574300,1686385799999,14567911.668365,12878,4436.520900,7683773.744292,0
1686385800000,1736.500000,1743.160000,1733.090000,1741.740000,9791.608800,1686386699999,17022354.450828,11960,4250.555700,7386819.648950,0
1686386700000,1741.740000,1741.740000,1729.980000,1740.250000,14380.551800,1686387599999,24978936.198026,12176,6584.968800,11437159.752569,0
1686387600000,1740.250000,1740.800000,1737.430000,1738.410000,4767.780300,1686388499999,8292452.774428,7422,1938.012100,3370378.917658,0
1686388500000,1738.410000,1738.410000,1732.560000,1735.800000,5468.384100,1686389399999,9489389.407702,7801,2696.340000,4678635.388313,0
1686389400000,1735.800000,1738.360000,1734.780000,1736.980000,2655.472000,1686390299999,4610413.517054,5645,1425.229400,2474542.510861,0
1686390300000,1736.970000,1740.800000,1736.090000,1738.960000,3921.675000,1686391199999,6818308.606672,7200,1753.465800,3048882.680199,0
1686391200000,1738.950000,1739.070000,1737.170000,1737.530000,3035.697100,1686392099999,5276447.045725,6816,1134.167200,1971210.218889,0
1686392100000,1737.520000,1740.000000,1735.090000,1739.830000,3062.376500,1686392999999,5321914.612860,6625,1331.240500,2313568.271547,0
1686393000000,1739.820000,1741.770000,1739.160000,1741.700000,3131.449100,1686393899999,5450916.547643,5044,1662.460400,2893745.997456,0
1686393900000,1741.710000,1744.000000,1740.930000,1743.820000,3446.722500,1686394799999,6006231.629126,6268,2060.574500,3590663.884632,0
1686394800000,1743.830000,1744.640000,1742.010000,1742.250000,3098.280200,1686395699999,5400543.590537,6069,1278.869000,2229159.654632,0
1686395700000,1742.260000,1742.500000,1740.040000,1741.990000,2962.181100,1686396599999,5158376.344615,5002,1366.567100,2379838.140587,0
1686396600000,1742.000000,1748.060000,1740.150000,1747.180000,3362.137000,1686397499999,5864702.455214,6808,1765.016400,3079240.062833,0
1686397500000,1747.180000,1749.560000,1745.570000,1747.950000,2891.431900,1686398399999,5053478.234624,6310,1418.169600,2478364.095308,0
1686398400000,1747.950000,1747.960000,1744.440000,1745.100000,2250.524900,1686399299999,3928450.646935,5263,1047.626700,1828616.173106,0
1686399300000,1745.100000,1745.310000,1741.780000,1742.510000,3127.309900,1686400199999,5450620.551141,5887,1197.813900,2087659.091643,0
1686400200000,1742.500000,1744.770000,1740.710000,1740.780000,2234.768900,1686401099999,3893309.558795,5004,1078.732800,1879287.117650,0
1686401100000,1740.770000,1742.580000,1738.440000,1739.690000,2838.278800,1686401999999,4940801.459961,5373,1302.742400,2268037.761535,0
1686402000000,1739.680000,1741.480000,1737.330000,1739.610000,3082.205300,1686402899999,5361802.130311,6487,1468.593400,2554669.484111,0
1686402900000,1739.610000,1744.120000,1739.460000,1744.110000,2617.428000,1686403799999,4559826.262840,5651,1422.306100,2477769.617754,0
1686403800000,1744.120000,1745.690000,1742.400000,1744.580000,2084.192400,1686404699999,3634224.670793,4927,842.246300,1468496.747750,0
1686404700000,1744.580000,1744.590000,1741.250000,1743.470000,1920.252400,1686405599999,3346439.574510,4376,904.144800,1575516.740269,0
1686405600000,1743.480000,1747.480000,1741.040000,1742.460000,2511.872800,1686406499999,4380131.719165,5926,1076.153800,1876948.782376,0
1686406500000,1742.450000,1745.850000,1742.190000,1742.600000,2324.298500,1686407399999,4053275.237665,5518,1140.312500,1988350.917022,0
1686407400000,1742.590000,1743.760000,1740.760000,1741.620000,2920.454100,1686408299999,5088134.534551,4382,1463.460300,2549453.360331,0
1686408300000,1741.610000,1744.350000,1740.000000,1744.120000,2245.303900,1686409199999,3910883.349219,4240,1218.241400,2122110.004866,0
1686409200000,1744.130000,1744.350000,1740.990000,1742.060000,2931.626500,1686410099999,5108339.554412,4565,1372.518100,2391275.696198,0
1686410100000,1742.070000,1743.400000,1740.150000,1742.600000,3033.120400,1686410999999,5284221.909829,4387,1219.437200,2124442.958143,0
1686411000000,1742.590000,1742.600000,1737.640000,1739.060000,2677.469100,1686411899999,4658000.642304,4650,900.578900,1566621.973615,0
1686411900000,1739.050000,1740.000000,1732.850000,1737.390000,3065.329700,1686412799999,5323436.037077,5566,1360.426900,2362242.985760,0
1686412800000,1737.390000,1739.450000,1733.670000,1734.290000,5046.652900,1686413699999,8761056.032321,6267,2687.408800,4665359.526908,0
1686413700000,1734.280000,1737.480000,1733.000000,1735.640000,2126.911500,1686414599999,3692209.598247,4426,930.867900,1615835.703196,0
1686414600000,1735.650000,1740.490000,1734.500000,1737.750000,2242.946300,1686415499999,3896941.849122,4913,1168.187000,2029573.081249,0
1686415500000,1737.740000,1737.750000,1731.990000,1733.020000,5978.916700,1686416399999,10367817.755177,5949,3298.222500,5717478.965696,0
1686416400000,1733.010000,1744.990000,1718.500000,1737.990000,18843.091400,1686417299999,32632875.314139,20603,8737.144800,15133716.600497,0
1686417300000,1738.000000,1755.000000,1735.000000,1750.690000,14619.060300,1686418199999,25556268.307528,15699,7874.382800,13765670.608878,0
1686418200000,1750.690000,1773.030000,1750.010000,1771.840000,20922.199400,1686419099999,36872841.272312,21943,10302.958200,18156324.171426,0
1686419100000,1772.120000,1772.810000,1749.410000,1760.170000,12905.324300,1686419999999,22685895.843813,15055,6603.677600,11605170.889050,0
1686420000000,1760.160000,1762.140000,1750.100000,1753.690000,3490.869900,1686420899999,6123886.023681,7127,1779.612100,3121457.733843,0
1686420900000,1753.680000,1753.690000,1725.000000,1735.820000,14878.810500,1686421799999,25870277.576175,19541,7038.395800,12233667.671478,0
1686421800000,1735.810000,1748.760000,1734.630000,1743.470000,5619.740000,1686422699999,9792842.172357,9221,2891.852700,5038259.264517,0
1686422700000,1743.480000,1744.460000,1733.330000,1733.480000,4031.754900,1686423599999,7010474.304163,6739,2164.003300,3762108.403132,0
1686423600000,1733.480000,1740.380000,1732.510000,1734.680000,3366.106600,1686424499999,5843602.431683,5851,1693.220000,2939281.394649,0
1686424500000,1734.680000,1741.660000,1734.380000,1739.270000,1922.912200,1686425399999,3342469.373785,3948,1109.132300,1927768.614394,0
